Key,japanese
DFammoShotgunCoilslug,ショットガン・スラグ弾(コイル)
DFammoShotgunCoilslugBundle,ショットガン・スラグ弾薬箱(コイル)
DFanimalCoopAndSnare,和訳準備中:DFanimalCoopAndSnare
DFanimalCoopAndSnare_title,動物小屋と罠
DFanimalFeed,動物用飼料
DFAnimals,和訳準備中:DFAnimals
DFAnimals_title,畜産
DFanimalSnare,動物用罠
DFantirad,抗放射線薬
DFantivenom,解毒剤
DFantivenomDesc,和訳準備中:DFantivenomDesc
DFAPCDamaged,軍用装甲車(破壊)
DFAPCLocked,軍用装甲車
DFAPCUnlocked,軍用装甲車
DFApple,りんご
DFappleJuice,りんごジュース
DFappleJuiceSchematic,レシピ「りんごジュース」
DFapplePie,アップルパイ
DFapplePieSchematic,レシピ「アップルパイ」
DFAR15Book,設計図「AR-15」
DFAR15BookDesc,和訳準備中:DFAR15BookDesc
DFAR15Receiver,AR-15:レシーバー
DFAR15ReceiverDesc,和訳準備中:DFAR15ReceiverDesc
DFarmorTechBoots,パワーアーマー・ブーツ
DFarmorTechGloves,パワーアーマー・グローブ
DFarmorTechGroupDesc,和訳準備中:DFarmorTechGroupDesc
DFarmorTechHelmet,パワーアーマー・ヘルメット
DFarmorTechLegs,パワーアーマー・レギンス
DFarmorTechVest,パワーアーマー・チェストプレート
DFarmorTitaniumBoots,チタン・ブーツ
DFarmorTitaniumGloves,チタン・グローブ
DFarmorTitaniumHelmet,チタン・ヘルメット
DFarmorTitaniumLegs,チタン・レギンス
DFarmorTitaniumVest,チタン・チェストプレート
DFautoRifleBarrel,オートライフル:バレル
DFautorifleComponentsDesc,和訳準備中:DFautorifleComponentsDesc
DFautoRifleParts,オートライフル:パーツ
DFautoRifleStock,オートライフル:ストック
DFautoShotgunReceiver,コンバットショットガン:レシーバー
DFautoShotgunReceiverDesc,和訳準備中:DFautoShotgunReceiverDesc
DFautoTurretMk2,オートタレットMk2
DFautoTurretMk2Desc,和訳準備中:DFautoTurretMk2Desc
DFautoTurretMk2SteelCased,オートタレットMk2(スチール)
DFautoTurretMk2SteelCasedDesc,和訳準備中:DFautoTurretMk2SteelCasedDesc
DFbabyBoarFemale,子イノシシ(メス)
DFbabyBoarFemaleDesc,和訳準備中:DFbabyBoarFemaleDesc
DFbabyBoarMale,子イノシシ(オス)
DFbabyBoarMaleDesc,和訳準備中:DFbabyBoarMaleDesc
DFbabyBull,仔牛(オス)
DFbabyBullDesc,和訳準備中:DFbabyBullDesc
DFbabyCow,仔牛(メス)
DFbabyCowDesc,和訳準備中:DFbabyCowDesc
DFbabyGoatFemale,子ヤギ(メス)
DFbabyGoatFemaleDesc,和訳準備中:DFbabyGoatFemaleDesc
DFbabyGoatMale,子ヤギ(オス)
DFbabyGoatMaleDesc,和訳準備中:DFbabyGoatMaleDesc
DFbabyRam,子ヒツジ(オス)
DFbabyRamDesc,和訳準備中:DFbabyRamDesc
DFbabySheep,子ヒツジ(メス)
DFbabySheepDesc,和訳準備中:DFbabySheepDesc
DFbabyWolfFemale,ベビーオオカミ(メス)
DFbabyWolfFemaleDesc,和訳準備中:DFbabyWolfFemaleDesc
DFbabyWolfMale,ベビーオオカミ(オス)
DFbabyWolfMaleDesc,和訳準備中:DFbabyWolfMaleDesc
DFBaconAndEggSandwhich,ベーコンエッグ・サンドイッチ
DFBaconAndEggSandwhichDesc,和訳準備中:DFBaconAndEggSandwhichDesc
DFBaitedSnareCaptured,罠(捕獲済)
DFbakedApple,焼きりんご
DFBanana,バナナ
DFbananaBread,バナナ
DFbananaPancakes,バナナパンケーキ
DFbananaPancakesSchematic,レシピ「バナナパンケーキ」
DFbatter,バター
DFBigForge,大型鍛造炉
DFbioBullet,注射:バレットスポンジ
DFbioBulletDesc,和訳準備中:DFbioBulletDesc
DFbioGoFast,注射:ゴッタ・ゴー・ファスト
DFbioGoFastDesc,和訳準備中:DFbioGoFastDesc
DFbioImmune,注射:エンハンスド・イミューン・システム
DFbioImmuneDesc,和訳準備中:DFbioImmuneDesc
DFblueberryPancakes,ブルーベリーパンケーキ
DFblueberryPancakesSchematic,レシピ「ブルーベリーパンケーキ」
DFbottleSap,樹液ボトル
DFBowBook,設計図「弓」
DFBowBookDesc,和訳準備中:DFBowBookDesc
DFbowlRiverWater,ボウル:汚水
DFbowlSap,ボウル:樹液
DFbowlWater,ボウル:水
DFbread,パン
DFbuffOrangeTeaDesc,和訳準備中:DFbuffOrangeTeaDesc
DFbuffOrangeTeaName,オレンジティー
DFbuffOrangeTeaTooltip,和訳準備中:DFbuffOrangeTeaTooltip
DFbuffTreeSapDesc,和訳準備中:DFbuffTreeSapDesc
DFbuffTreeSapName,樹液
DFbuffTreeSapTooltip,和訳準備中:DFbuffTreeSapTooltip
DFbuffTreeSicknessDesc,和訳準備中:DFbuffTreeSicknessDesc
DFbuffTreeSicknessName,バフ:糖の過剰摂取
DFbuffTreeSicknessTooltip,和訳準備中:DFbuffTreeSicknessTooltip
DFCannabisPlantPlayer,大麻:収穫可
DFCannabisPlantWild,大麻
DFCannabisPlantYoung,大麻:成長中
DFcarAmbulance,救急車
DFcarAmbulanceDmg,救急車(破壊)
DFcarFireTruck,消防車
DFcarFireTruckDmg,消防車(破壊)
DFcarGarbageTruck,ゴミ収集車
DFcarGarbageTruckDmg,ゴミ収集車(破壊)
DFcarMailtruck,郵便トラック
DFcarMailtruckDmg,郵便トラック(破壊)
DFcarMuscleBlack,マッスルカー
DFcarMuscleBlackDmg,マッスルカー(破壊)
DFcarMuscleBlue,マッスルカー
DFcarMuscleBlueDmg,マッスルカー(破壊)
DFcarPolice,パトカー
DFcarPoliceDmg,パトカー(破壊)
DFCarrot,カロット
DFcarrotPlantPlayer,にんじん:収穫可
DFcarrotPlantPlayerDesc,和訳準備中:DFcarrotPlantPlayerDesc
DFcarrotPlantUndergroundPlayer,にんじん:収穫可
DFcarrotYoung,にんじん:成長中
DFcarrotYoungUnderground,にんじん:成長中
DFcarSchoolbus,スクールバス
DFcarSchoolbusDmg,スクールバス(破壊)
DFcarTaxi,タクシー
DFcarTaxiDmg,タクシー(破壊)
DFCheese,チーズ
DFCheesePizza,チーズピザ
DFCheesePizzaDesc,和訳準備中:DFCheesePizzaDesc
DFCheesePizzaSchematic,レシピ「チーズピザ」
DFChesseDesc,和訳準備中:DFChesseDesc
DFChesseSchematic,レシピ「チーズ」
DFchickenCoop,鶏舎(空)
DFChickenCoopFull,鶏舎(満)
DFchickenNest,鶏の巣
DFCivilan,和訳準備中:DFCivilan
DFCivilan_title,クラス:スカベンジャー
DFCivilianAdminBook,スカベンジャーブック(管理者用)
DFCivilianClassBook,クラス:スカベンジャー
DFClassPaper,クラス用ペーパー
DFClassPaperMaster,クラスマスター用ペーパー
DFclayBucketEmpty,バケツ
DFclayBucketEmptyDesc,和訳準備中:DFclayBucketEmptyDesc
DFclayBucketFullDesc,和訳準備中:DFclayBucketFullDesc
DFclayBucketRiverWater,水入りバケツ
DFclubTitanium,クラブ(チタン)
DFCoconut,ココナッツ
DFcoconutWater,ココナッツウォーター
DFcodeinePills,咳止め薬
DFCoffeeCake,コーヒーケーキ
DFCoffeeCakeDesc,和訳準備中:DFCoffeeCakeDesc
DFcoilBattery,コイルバッテリー
DFcoilgunComponentsDesc,和訳準備中:DFcoilgunComponentsDesc
DFcoilgunGrip,コイルガン:グリップ
DFcoilgunParts,コイルガン:パーツ
DFcoilpistolBarrel,コイルピストン:バレル
DFcoilpistolComponentsDesc,和訳準備中:DFcoilpistolComponentsDesc
DFcoilpistolReceiver,コイルピストン:レシーバー
DFcoilrifleBarrel,コイルカービン:バレル
DFcoilrifleComponentsDesc,和訳準備中:DFcoilrifleComponentsDesc
DFcoilrifleReceiver,コイルカービン:レシーバー
DFCoilshotgun,コイルショットガン
DFCoilshotgunBarrel,コイルショットガン:バレル
DFCoilshotgunComponentsDesc,和訳準備中:DFCoilshotgunComponentsDesc
DFCoilshotgunDesc,和訳準備中:DFCoilshotgunDesc
DFCoilshotgunReceiver,コイルショットガン:レシーバー
DFcoilsniperBarrel,コイルスナイパー:バレル
DFcoilsniperComponentsDesc,和訳準備中:DFcoilsniperComponentsDesc
DFcoilsniperReceiver,コイルスナイパー::レシーバー
DFcombatAxeSchematic,設計図「コンバット・アクス」
DFcombatAxeSchematicDesc,和訳準備中:DFcombatAxeSchematicDesc
DFCombatShotgun,コンバット・ショットガン
DFCombatShotgunBook,設計図「コンバット・ショットガン」
DFcookedCannedFoodDesc,和訳準備中:DFcookedCannedFoodDesc
DFdartTrapTitanium,和訳準備中:DFdartTrapTitanium
DFDBShotgunBookDesc,和訳準備中:DFDBShotgunBookDesc
DFDEagleFrame,デザートイーグル:レシーバー
DFDEagleFrameDesc,和訳準備中:DFDEagleFrameDesc
DFdough,生地
DFdriedOrange,乾燥オレンジスライス
DFdriedOrangeDesc,和訳準備中:DFdriedOrangeDesc
DFdrinkJarEmpty,空き瓶
DFdrinkRiceMilk,ライスミルク
DFdrinkRiceMilkDesc,和訳準備中:DFdrinkRiceMilkDesc
DFdrinkRiceMilkSchematic,レシピ「ライスミルク」
DFelectricfencepostTitanium,電気柵用ポスト(チタン)
DFemptyBowl,粘土ボウル
DFEnglishBreakfast,イギリス式朝食
DFEnglishBreakfastDesc,和訳準備中:DFEnglishBreakfastDesc
DFenrichedUranium,濃縮ウラン
DFEriksHammer,[DECEA3]エリックのハンマー[-]
DFEriksHammerDesc,和訳準備中:DFEriksHammerDesc
DFFarmer,和訳準備中:DFFarmer
DFFarmer_title,クラス:ファーマー
DFFarmerAdminBook,ファーマーブック(管理者用)
DFFarmerClassBook,クラス:ファーマー
DFFarmerMasteryBook,ファーマーブック(マスタリー)
DFFarmingBook,農業のヒント
DFFarmingBookDesc,和訳準備中:DFFarmingBookDesc
DFFemaleBandit1Bat,強盗
DFFemaleBandit1BatBarbed,強盗
DFFemaleBandit1BatChain,強盗
DFFemaleBandit1Club,強盗
DFFemaleBandit1Knife,強盗
DFFemaleBandit1Machete,強盗
DFFemaleBandit2Bat,強盗
DFFemaleBandit2BatBarbed,強盗
DFFemaleBandit2BatChain,強盗
DFFemaleBandit2Club,強盗
DFFemaleBandit2Knife,強盗
DFFemaleBandit2Machete,強盗
DFFemaleBandit3Bat,強盗
DFFemaleBandit3BatBarbed,強盗
DFFemaleBandit3BatChain,強盗
DFFemaleBandit3Club,強盗
DFFemaleBandit3Knife,強盗
DFFemaleBandit3Machete,強盗
DFFemaleBandit4Bat,強盗
DFFemaleBandit4BatBarbed,強盗
DFFemaleBandit4BatChain,強盗
DFFemaleBandit4Club,強盗
DFFemaleBandit4Knife,強盗
DFFemaleBandit4Machete,強盗
DFFemaleSurvivor1Bat,生存者
DFFemaleSurvivor1BatBarbed,生存者
DFFemaleSurvivor1BatChain,生存者
DFFemaleSurvivor1Club,生存者
DFFemaleSurvivor1Knife,生存者
DFFemaleSurvivor1Machete,生存者
DFFemaleSurvivor2Bat,生存者
DFFemaleSurvivor2BatBarbed,生存者
DFFemaleSurvivor2BatChain,生存者
DFFemaleSurvivor2Club,生存者
DFFemaleSurvivor2Knife,生存者
DFFemaleSurvivor2Machete,生存者
DFFemaleSurvivor3Bat,生存者
DFFemaleSurvivor3BatBarbed,生存者
DFFemaleSurvivor3BatChain,生存者
DFFemaleSurvivor3Club,生存者
DFFemaleSurvivor3Knife,生存者
DFFemaleSurvivor3Machete,生存者
DFFemaleSurvivor4Bat,生存者
DFFemaleSurvivor4BatBarbed,生存者
DFFemaleSurvivor4BatChain,生存者
DFFemaleSurvivor4Club,生存者
DFFemaleSurvivor4Knife,生存者
DFFemaleSurvivor4Machete,生存者
DFfertilizer,肥料
DFfertilizerDesc,和訳準備中:DFfertilizerDesc
DFfirstAidBandageBundle,応急処置包帯・セット
DFfirstAidKitBundle,応急処置キット・セット
DFFlour,小麦粉
DFfoodTapioca,タピオカ
DFfoodTapiocaDesc,和訳準備中:DFfoodTapiocaDesc
DFforgeAhead,炉
DFforgeAheadDesc,和訳準備中:DFforgeAheadDesc
DFforgedTitanium,鍛造チタン
DFfruitSalad,フルーツサラダ
DFFruitSmoothie,フルーツスムージー
DFFruitSmoothieDesc,和訳準備中:DFFruitSmoothieDesc
DFfuelLog,燃料用薪
DFfutureTechBook,未来こそ今だ！
DFGenericSchematic,設計図「一般アイテム」
DFGenericSchematicDesc,和訳準備中:DFGenericSchematicDesc
DFgrilledYucca,焼きユッカ
DFgrowingCropsTip,和訳準備中:DFgrowingCropsTip
DFgrowingCropsTip_title,農業と作物
DFgunBlackSky,[DECEA3]ブラック・スカイ[-]
DFgunBlackSkyDesc,和訳準備中:DFgunBlackSkyDesc
DFgunCoilpistol,コイルピストル
DFgunCoilrifle,コイルカービン
DFgunCoilSniper,コイルスナイパー
DFgunDEagle,デザート・イーグル
DFgunDEagleDesc,和訳準備中:DFgunDEagleDesc
DFgunLaserAutoRifle,レーザーカービン
DFgunLaserAutoRifleDesc,和訳準備中:DFgunLaserAutoRifleDesc
DFgunLaserM60,レーザーM60
DFgunLaserM60Desc,和訳準備中:DFgunLaserM60Desc
DFgunLaserPistol,レーザーピストル
DFgunLaserShotgun,レーザーショットガン
DFgunLaserShotgunDesc,和訳準備中:DFgunLaserShotgunDesc
DFgunLaserSniper,レーザーライフル
DFgunLaserSniperDesc,和訳準備中:DFgunLaserSniperDesc
DFgunM4A1,M4A1自動小銃
DFgunP225,P225ピストル
DFgunPorkinsShotgun,[DECEA3]MSgtPorkins'ショットガン[-]
DFgunPorkinsShotgunDesc,和訳準備中:DFgunPorkinsShotgunDesc
DFgunTazasBow,タザ族の弓
DFgunTazasBowDesc,和訳準備中:DFgunTazasBowDesc
DFgunTitaniumCrossbow,チタンクロスボウ
DFgunWinchesterRifle,ウィンチェスターライフル
DFHunter,和訳準備中:DFHunter
DFHunter_title,クラス:ハンター
DFHunterAdminBook,ハンターブック(管理者用)
DFHunterClassBook,クラス:ハンター
DFHunterMasteryBook,ハンターブック(マスタリー)
DFHuntingRifleBook,設計図「狩猟ライフル」
DFHuntingRifleBookDesc,和訳準備中:DFHuntingRifleBookDesc
DFhuntingRifleReceiver,狩猟ライフル:レシーバー
DFhuntingRifleReceiverDesc,和訳準備中:DFhuntingRifleReceiverDesc
DFink,インク
DFJasonMachete,[DEA3]Jason'sマチェーテ[]
DFJasonMacheteDesc,和訳準備中:DFJasonMacheteDesc
DFJaWoodlePurpleBundle,JaWoodle紫染料箱
DFjerky,ジャーキー
DFJunctionBox,ジャンクションボックス
DFJunctionBoxDesc,和訳準備中:DFJunctionBoxDesc
DFKagesBook,Kage's本
DFKeycardBlue,キーカード（青）
DFKeycardGreen,キーカード（緑）
DFKeycardRed,キーカード（赤）
DFKnifesBook,設計図「肉屋のツール」
DFKnifesBookDesc,和訳準備中:DFKnifesBookDesc
DFLaborer,和訳準備中:DFLaborer
DFLaborer_title,クラス:レイバラー(労働者)
DFLaborerAdminBook,労働者ブック(管理者用)
DFLaborerClassBook,クラス:レイバラー(労働者)
DFLaborerMasteryBook,労働者ブック(マスタリー)
DFLaserCarbineBarrel,レーザーカービン:バレル
DFLaserCarbineReceiver,レーザーカービン:レシーバー
DFLaserCarbineStock,レーザーカービン:ストック
DFLaserPistolBarrel,レーザーピストル:バレル
DFLaserPistolGrip,レーザーピストル:グリップ
DFLaserPistolReceiver,レーザーピストル:レシーバー
