Key,japanese
commercialDoor4_v2_locked,業務用ドア(ロック中)
commercialDoor4_v3_locked,業務用ドア(ロック中)
ConcreteDoorControl,コンクリート・ドア・コントロール
CraftingArea,クラフトエリア
Current XP/XP to Next Level:,経験値/次のレベルまで
DemonBehemoth,ベヒーモス(悪魔)
DemonPortalDestroyed,デーモンポータル(破壊)
DemonPortalOn,デーモンポータル(アクティブ)
deskLampLight_player,デスクランプ
DF44MagCoilround,.44マグナム弾(コイル)
DF44MagCoilroundBundle,.44マグナム弾薬箱(コイル)
DF44MagCoilroundHP,.44マグナム弾(コイル・HP)
DF762mmBulletAPCoilround,7.62mm弾(コイル・AP)
DF762mmBulletAPCoilroundBundle,7.62mm弾薬箱(コイル・AP)
DF762mmBulletHPCoilround,7.62mm弾(コイル・HP)
DF762mmBulletHPCoilroundBundle,7.62mm弾薬箱(コイル・HP)
DF762mmCoilround,7.62mm弾(コイル)
DF762mmCoilroundBundle,7.62mm弾(コイル)
DF762mmCoilroundHP,7.62mm弾(コイル・HP)
DFAdvForge,高度鍛造炉
DFAK47Book,設計図「AK-47」
DFAK47BookDesc,この本を読むこのアイテムを作るために必要なPERKのロックを解除します。\ Nこの本はAK47作成Perkをロック解除します。\n\n和訳修正中:DFAK47BookDesc
DFAK47Receiver,AK-47:レシーバー
DFAK47ReceiverDesc,AK-47の一部アサルトライフル。回路図を読み取ったら、他の部分と組み立てて、完全なAK-47を作成します。\n\n和訳修正中:DFAK47ReceiverDesc
DFammo44MagAPCoilround,.44マグナム弾(コイル・AP)
DFammo44MagAPCoilroundBundle,.44マグナム弾薬箱(コイル・AP)
DFammo44MagHPCoilround,.44マグナム弾(コイル・HP)
DFammo44MagHPCoilroundBundle,.44マグナム弾薬箱(コイル・HP)
DFammo44MagnumHP,.44マグナム弾(HP)
DFammo762HP,7.62mm弾(HP)
DFammo9mmHP,9mm弾(HP)
DFammoArrowScrapIron,矢(くず鉄)
DFammoArrowScrapIronDesc,石の矢やより少し多くのダメージを与えます。ゾンビが実際に生きていたらTetanusを引き起こすでしょう。\n\n和訳修正中:DFammoArrowScrapIronDesc
DFammoArrowTitanium,矢(チタン)
DFammoCrossbowBoltScrapIron,クロスボウ・ボルト(くず鉄)
DFammoCrossbowBoltScrapIronDesc,スクラップ鉄のランダムビットから作られたボク。鉄と同じくらい良くないが、ピンチで十分に良い。\n\n和訳修正中:DFammoCrossbowBoltScrapIronDesc
DFammoCrossbowBoltTitanium,クロスボウ・ボルト(チタン)
DFammoDartTitanium,ダーツ(チタン)
DFammoShotgunCoilBreachingSlug,ブリーチングスラグ弾(コイル)
DFammoShotgunCoilBreachingSlugBundle,ブリーチングスラグ弾薬箱(コイル)
DFammoShotgunCoilDesc,コイルショットガンの特別な弾薬。悪魔をやや損傷し、火薬を工芸機にする必要はありません。\n\n和訳修正中:DFammoShotgunCoilDesc
DFammoShotgunCoilshell,ショットガン・シェル弾(コイル)
DFammoShotgunCoilshellBundle,ショットガン・シェル弾薬箱(コイル)
DFammoShotgunCoilslug,ショットガン・スラグ弾(コイル)
DFammoShotgunCoilslugBundle,ショットガン・スラグ弾薬箱(コイル)
DFanimalCoopAndSnare,動物の塊やスネアは草の上に配置されなければなりません。彼らは屋内やプレーヤーの巧妙なブロックでは機能しません。あなたは彼らが彼らが目次を誘発して略奪するのを待つ必要があります。\ n \ nonce略奪された。\n\n和訳修正中:DFanimalCoopAndSnare
DFanimalCoopAndSnare_title,動物小屋と罠
DFanimalFeed,動物用飼料
DFAnimals,動物の飼育は、思いやりのある動物の芸術です。あなたはただ赤ちゃんの動物を見つけたので、あなた自身の農場の動物を繁殖させることに成功するために知る必要があるいくつかの基本があります。注目するための最初のものは、すべての動物が生き残るためにベッド、食品および水を必要とすることです。 Haybalesは良いベッドであり、水を掘って水で満たすことで水を提供できます。しかし、動物は水を消費します。動物の各種類はまた彼らが食べる異なる種類の食品を持っています、そしてそれは彼らのために「動物の食料貯蔵」箱に入っていなければなりません。食品リストは以下の通りです。イノシシ：植物繊維、トウモロコシ、穂軸上のトウモロコシ。ヤギ：植物繊維、トウモロコシ、穂軸、ユッカの上のトウモロコシ。羊：植物繊維、トウモロコシ、穂軸、ユッカの上のトウモロコシ。牛：植物繊維、トウモロコシ、穂軸、ユッカの上のトウモロコシ。チキン：トウモロコシ、トウモロコシの食事。オオカミ：生肉、腐った肉。地面に穴をあけるのではなく、動物が水の瓶を飲むことを望む場合は、「動物の水保管」ボックスが使用されます。鶏はまたあなたのために卵を産むために鶏の巣を必要としています。他の動物は主に食料源であるだけでなく、オオカミはあなたに従うことを確信し、生肉の肉を警備員として行動することができます。\n\n和訳修正中:DFAnimals
DFAnimals_title,畜産
DFanimalSnare,動物用罠
DFantirad,抗放射線薬
DFantivenom,解毒剤
DFantivenomDesc,動物の毒のデバフを取り除くために使用されます。\n\n和訳修正中:DFantivenomDesc
DFAPCDamaged,軍用装甲車(破壊)
DFAPCLocked,軍用装甲車
DFAPCUnlocked,軍用装甲車
DFApple,りんご
DFappleJuice,りんごジュース
DFappleJuiceSchematic,レシピ「りんごジュース」
DFapplePie,アップルパイ
DFapplePieSchematic,レシピ「アップルパイ」
DFAR15Book,設計図「AR-15」
DFAR15BookDesc,この本を読むこの商品を作るために必要なPERKのロックを解除します。\ Nこの本はAR15作成Perkをロック解除します。\n\n和訳修正中:DFAR15BookDesc
DFAR15Receiver,AR-15:レシーバー
DFAR15ReceiverDesc,AR-15アサルトライフルの一部。回路図を読み取ると、完全なAR-15を作成するために他の部分と組み立てます。\n\n和訳修正中:DFAR15ReceiverDesc
DFarmorTechBoots,パワーアーマー・ブーツ
DFarmorTechGloves,パワーアーマー・グローブ
DFarmorTechGroupDesc,パワーアーマーはあなたがおそらく工芸することができる最高です。それは驚くべき保護の身体的な損傷とほとんどの放射線への免疫を助成します。エネルギーセルで修理。\n\n和訳修正中:DFarmorTechGroupDesc
DFarmorTechHelmet,パワーアーマー・ヘルメット
DFarmorTechLegs,パワーアーマー・レギンス
DFarmorTechVest,パワーアーマー・チェストプレート
DFarmorTitaniumBoots,チタン・ブーツ
DFarmorTitaniumGloves,チタン・グローブ
DFarmorTitaniumHelmet,チタン・ヘルメット
DFarmorTitaniumLegs,チタン・レギンス
DFarmorTitaniumVest,チタン・チェストプレート
DFautoRifleBarrel,オートライフル:バレル
DFautorifleComponentsDesc,自動ライフルのための部分。適切な回路図を読み取ったら、他の部分と組み立てて完全な自動ライフルを作成します。\n\n和訳修正中:DFautorifleComponentsDesc
DFautoRifleParts,オートライフル:パーツ
DFautoRifleStock,オートライフル:ストック
DFautoShotgunReceiver,コンバットショットガン:レシーバー
DFautoShotgunReceiverDesc,戦闘ショットガンの一部。回路図を読み取ると、他の部分と組み立てて完全な戦闘散弾銃を作成します。\n\n和訳修正中:DFautoShotgunReceiverDesc
DFautoTurretMk2,オートタレットMk2
DFautoTurretMk2Desc,AK-47を使用する自動タレットのアップグレードされたバージョン。それはまだ弾薬を食べますが、より多くのダメージを与えます。\n\n和訳修正中:DFautoTurretMk2Desc
DFautoTurretMk2SteelCased,オートタレットMk2(スチール)
DFautoTurretMk2SteelCasedDesc,AK-47を使用する自動タレットのアップグレードされたバージョン。それはまだ弾薬を食べますが、より多くのダメージを与えます。 7.62mmの鋼鉄弾を使用します。\n\n和訳修正中:DFautoTurretMk2SteelCasedDesc
DFbabyBoarFemale,子イノシシ(メス)
DFbabyBoarFemaleDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyBoarFemaleDesc
DFbabyBoarMale,子イノシシ(オス)
DFbabyBoarMaleDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyBoarMaleDesc
DFbabyBull,仔牛(オス)
DFbabyBullDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyBullDesc
DFbabyCow,仔牛(メス)
DFbabyCowDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyCowDesc
DFbabyGoatFemale,子ヤギ(メス)
DFbabyGoatFemaleDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyGoatFemaleDesc
DFbabyGoatMale,子ヤギ(オス)
DFbabyGoatMaleDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyGoatMaleDesc
DFbabyRam,子ヒツジ(オス)
DFbabyRamDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyRamDesc
DFbabySheep,子ヒツジ(メス)
DFbabySheepDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabySheepDesc
DFbabyWolfFemale,ベビーオオカミ(メス)
DFbabyWolfFemaleDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyWolfFemaleDesc
DFbabyWolfMale,ベビーオオカミ(オス)
DFbabyWolfMaleDesc,赤ちゃんの動物！これらは同じ種類の動物で育てられ、繁殖させることができます。あなたのホットバーの動物とあなたの攻撃行動を使って置くことができます。\n\n和訳修正中:DFbabyWolfMaleDesc
DFBaconAndEggSandwhich,ベーコンエッグ・サンドイッチ
DFBaconAndEggSandwhichDesc,作業硬いのために朝食をつかむ。\n\n和訳修正中:DFBaconAndEggSandwhichDesc
DFBaitedSnareCaptured,罠(捕獲済)
DFbakedApple,焼きりんご
DFBanana,バナナ
DFbananaBread,バナナ
DFbananaPancakes,バナナパンケーキ
DFbananaPancakesSchematic,レシピ「バナナパンケーキ」
DFbatter,バター
DFBigForge,大型鍛造炉
DFbioBullet,注射:バレットスポンジ
